hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_CE_r3,CE,CE,8.368874654686568e-05,12.84,0.0717,0.0804,0.0322,0.0638,0.1285,0.1475,0.0696,0.0706,0.2598,0.403,0.0402,0.0351
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_CE_r4,CE,CE,8.501794770152299e-05,13.05,0.083,0.0925,0.0414,0.0765,0.149,0.1683,0.0774,0.0774,0.2831,0.4305,0.0472,0.0429
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_CE_r5,CE,CE,3.131336620947066e-05,5.01,0.0286,0.0345,0.0111,0.0256,0.0594,0.0741,0.0276,0.0323,0.1209,0.2312,0.0143,0.0126
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_CE_r6,CE,CE,1.8461949003120914e-05,3.39,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_MSE_r1,MSE,MSE,0.00013934421714634405,20.91,0.093,0.0985,0.041,0.0774,0.169,0.1866,0.0853,0.0805,0.298,0.4337,0.0549,0.0467
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_MSE_r2,MSE,MSE,6.063516849881099e-05,9.24,0.0505,0.0569,0.0226,0.0462,0.0941,0.1096,0.0501,0.0504,0.2025,0.3181,0.0263,0.0231
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_MSE_r3,MSE,MSE,8.543339375742004e-05,13.09,0.0734,0.0812,0.0332,0.0639,0.1314,0.1494,0.071,0.0712,0.2641,0.4008,0.0414,0.0358
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_MSE_r4,MSE,MSE,8.432560747945505e-05,12.71,0.0836,0.0917,0.042,0.0757,0.1466,0.1666,0.0789,0.0769,0.281,0.4305,0.0478,0.0424
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_MSE_r5,MSE,MSE,3.152581316901426e-05,5.28,0.0288,0.035,0.0116,0.0264,0.0593,0.0745,0.028,0.033,0.123,0.2397,0.0143,0.0126
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_MSE_r6,MSE,MSE,1.850469547718552e-05,3.34,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_BPR_r1,BPR,BPR,5.605368217825999e-05,8.79,0.2397,0.2374,0.129,0.1999,0.3918,0.409,0.2025,0.1622,0.5875,0.7126,0.1635,0.138
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_BPR_r2,BPR,BPR,4.020827415082204e-05,6.23,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_BPR_r3,BPR,BPR,2.8558030679292762e-05,4.81,0.2193,0.2164,0.1117,0.1741,0.3694,0.3873,0.1839,0.1492,0.5355,0.6681,0.1483,0.1234
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_BPR_r4,BPR,BPR,4.438252016876429e-05,6.86,0.2297,0.2281,0.1237,0.1922,0.3757,0.393,0.1962,0.1578,0.5779,0.7063,0.1545,0.1309
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_BPR_r5,BPR,BPR,2.6656391365176185e-05,4.48,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_BPR_r6,BPR,BPR,2.5366332335313214e-05,4.06,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_CE_r1,CE,CE,5.5960479709363025e-05,8.75,0.2397,0.2374,0.129,0.1999,0.3918,0.409,0.2025,0.1622,0.5875,0.7126,0.1635,0.138
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_CE_r2,CE,CE,3.936916618431362e-05,6.34,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_CE_r3,CE,CE,3.149917813127484e-05,4.98,0.2193,0.2164,0.1117,0.1741,0.3694,0.3873,0.1839,0.1492,0.5355,0.6681,0.1483,0.1234
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_CE_r4,CE,CE,4.532638089890894e-05,7.23,0.2297,0.2281,0.1237,0.1922,0.3757,0.393,0.1962,0.1578,0.5779,0.7063,0.1545,0.1309
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_CE_r5,CE,CE,2.8903421558981442e-05,4.85,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_CE_r6,CE,CE,2.5872126751390324e-05,4.19,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_MSE_r1,MSE,MSE,5.803925732835284e-05,9.08,0.2397,0.2374,0.129,0.1999,0.3918,0.409,0.2025,0.1622,0.5875,0.7126,0.1635,0.138
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_MSE_r2,MSE,MSE,4.0064937037948395e-05,6.22,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_MSE_r3,MSE,MSE,3.203405135029063e-05,5.31,0.2193,0.2164,0.1117,0.1741,0.3694,0.3873,0.1839,0.1492,0.5355,0.6681,0.1483,0.1234
TPU_HighRAM,xla,N/A,172,True,NeuMF,NeuMF_MSE_r4,MSE,MSE,4.508074403821829e-05,7.22,0.2297,0.2281,0.1237,0.1922,0.3757,0.393,0.1962,0.1578,0.5779,0.7063,0.1545,0.1309
