hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_MSE_r3,MSE,MSE,4.083680338866905e-05,3.99,0.2174,0.2157,0.1101,0.1746,0.3674,0.3852,0.1824,0.1495,0.5345,0.6649,0.1464,0.1225
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_MSE_r4,MSE,MSE,5.7151837250775995e-05,5.57,0.2304,0.2296,0.1227,0.1935,0.3788,0.3956,0.1964,0.1584,0.5832,0.7094,0.1549,0.1317
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_MSE_r5,MSE,MSE,3.504826089532944e-05,3.84,0.1287,0.1339,0.0671,0.1157,0.2293,0.2482,0.1175,0.1018,0.4104,0.5536,0.0761,0.0649
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_MSE_r6,MSE,MSE,3.224371653938639e-05,3.26,0.1308,0.1319,0.0667,0.1037,0.2277,0.2438,0.1194,0.1004,0.4051,0.5217,0.0791,0.0666
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2024_r1,N/A,N/A,1.2741573989184454e-05,2.14,0.0532,0.0566,0.022,0.0414,0.1064,0.1207,0.0481,0.0469,0.1983,0.3054,0.029,0.0237
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2024_r2,N/A,N/A,1.2930415074512558e-05,1.8,0.1066,0.1118,0.0669,0.0996,0.1909,0.2065,0.0923,0.0778,0.3521,0.4687,0.062,0.0557
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2024_r3,N/A,N/A,1.42951125576068e-05,1.93,0.1174,0.1265,0.0712,0.1165,0.2066,0.2255,0.1052,0.092,0.3977,0.5366,0.068,0.0619
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2024_r4,N/A,N/A,1.7611663493047845e-05,2.51,0.1219,0.1278,0.0716,0.1118,0.2248,0.2448,0.1073,0.0938,0.3987,0.5408,0.0701,0.0612
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2024_r5,N/A,N/A,2.2597924603903627e-05,2.64,0.1272,0.1306,0.0726,0.1165,0.2346,0.2533,0.1122,0.0934,0.4062,0.544,0.0741,0.063
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2024_r6,N/A,N/A,3.316077663693887e-05,3.69,0.129,0.1322,0.0737,0.1159,0.2361,0.2558,0.113,0.0945,0.404,0.5451,0.0761,0.0644
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2025_r1,N/A,N/A,1.2451477750855573e-05,2.08,0.0374,0.0468,0.0145,0.0397,0.0718,0.0918,0.0388,0.0445,0.1622,0.3118,0.0188,0.017
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2025_r2,N/A,N/A,1.2974073599883663e-05,1.82,0.112,0.1167,0.0582,0.1032,0.1994,0.2198,0.1018,0.0873,0.3637,0.5196,0.0662,0.0556
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2025_r3,N/A,N/A,1.4324765564854126e-05,1.93,0.1191,0.1251,0.0694,0.1157,0.2128,0.234,0.109,0.0938,0.4019,0.5589,0.0681,0.0577
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2025_r4,N/A,N/A,1.7121112377780724e-05,2.56,0.1274,0.1312,0.0718,0.1148,0.227,0.2478,0.1135,0.0966,0.4072,0.5599,0.0754,0.0634
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2025_r5,N/A,N/A,2.260237144817914e-05,2.65,0.127,0.1304,0.0741,0.1143,0.2256,0.2458,0.1133,0.0959,0.4104,0.5578,0.0748,0.063
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2025_r6,N/A,N/A,3.3683310291937926e-05,3.75,0.1266,0.1301,0.073,0.1138,0.2254,0.246,0.1128,0.0953,0.4072,0.5589,0.0746,0.0628
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2026_r1,N/A,N/A,1.2774282514040304e-05,2.14,0.0489,0.0538,0.0219,0.0436,0.095,0.1119,0.0464,0.0449,0.1898,0.3171,0.0262,0.0218
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2026_r2,N/A,N/A,1.3102600842284147e-05,1.87,0.127,0.1318,0.0682,0.114,0.2303,0.2497,0.1122,0.096,0.4019,0.5451,0.0751,0.0643
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2026_r3,N/A,N/A,1.4478981216490055e-05,2.0,0.1375,0.1415,0.0732,0.1253,0.2539,0.2739,0.119,0.101,0.4199,0.5684,0.0822,0.069
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2026_r4,N/A,N/A,1.7673424526178044e-05,2.54,0.1365,0.1422,0.0782,0.1247,0.2487,0.2695,0.1181,0.1027,0.4199,0.5716,0.0814,0.0698
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2026_r5,N/A,N/A,2.3069520615633698e-05,2.63,0.1388,0.1434,0.0784,0.1252,0.2562,0.2762,0.1192,0.1025,0.4263,0.5758,0.0829,0.0706
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Pop,Pop_s2026_r6,N/A,N/A,3.498976526305958e-05,3.86,0.1393,0.1446,0.0802,0.1266,0.2548,0.2753,0.119,0.1031,0.4263,0.5758,0.0834,0.0717
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2024_r1,N/A,N/A,8.93404414486518e-06,1.54,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2024_r2,N/A,N/A,9.260517167961353e-06,1.92,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2024_r3,N/A,N/A,1.030684630172948e-05,1.64,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2024_r4,N/A,N/A,1.2642604302292155e-05,2.15,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2024_r5,N/A,N/A,1.6704428218571443e-05,2.46,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2024_r6,N/A,N/A,2.5140629832150115e-05,2.78,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2025_r1,N/A,N/A,8.233870933019013e-06,1.51,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2025_r2,N/A,N/A,9.28112818615188e-06,1.93,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2025_r3,N/A,N/A,1.0861585942542187e-05,1.68,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2025_r4,N/A,N/A,1.2683481872558545e-05,2.13,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2025_r5,N/A,N/A,1.7242777985028452e-05,2.49,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2025_r6,N/A,N/A,2.509101976171812e-05,2.78,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2026_r1,N/A,N/A,9.755444453589286e-06,1.93,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2026_r2,N/A,N/A,9.754765833925791e-06,1.59,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2026_r3,N/A,N/A,1.030655298359768e-05,1.67,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2026_r4,N/A,N/A,1.2563774251531491e-05,2.15,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2026_r5,N/A,N/A,1.6745848155320526e-05,2.51,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,Random,Random_s2026_r6,N/A,N/A,2.519174197088697e-05,2.79,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
