hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
TPU,xla,N/A,47,False,LightGCN,LightGCN_MSE_r1,MSE,MSE,0.0001023983179182167,43.2,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
TPU,xla,N/A,47,False,LightGCN,LightGCN_MSE_r2,MSE,MSE,2.949224662706302e-05,13.0,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
TPU,xla,N/A,47,False,LightGCN,LightGCN_MSE_r3,MSE,MSE,4.034961660060732e-05,17.28,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
TPU,xla,N/A,47,False,LightGCN,LightGCN_MSE_r4,MSE,MSE,6.927889092275324e-05,29.51,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
TPU,xla,N/A,47,False,LightGCN,LightGCN_MSE_r5,MSE,MSE,1.8150505418868406e-05,8.07,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
TPU,xla,N/A,47,False,LightGCN,LightGCN_MSE_r6,MSE,MSE,1.3881915826438125e-05,6.5,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
TPU,xla,N/A,47,False,NGCF,NGCF_BPR_r1,BPR,BPR,0.00016252108352768422,67.98,0.0921,0.0992,0.0402,0.0788,0.1686,0.1872,0.0846,0.0817,0.3001,0.4401,0.0542,0.0467
TPU,xla,N/A,47,False,NGCF,NGCF_BPR_r2,BPR,BPR,7.046425578561325e-05,30.0,0.0505,0.0568,0.023,0.0462,0.0937,0.1097,0.0498,0.0503,0.2004,0.3203,0.0265,0.0231
TPU,xla,N/A,47,False,NGCF,NGCF_BPR_r3,BPR,BPR,9.638572541999026e-05,40.78,0.0707,0.0802,0.0312,0.0636,0.1276,0.1469,0.0679,0.0705,0.2556,0.3998,0.0398,0.0352
TPU,xla,N/A,47,False,NGCF,NGCF_BPR_r4,BPR,BPR,9.88210592591265e-05,41.57,0.0838,0.0928,0.042,0.0773,0.1492,0.1681,0.0789,0.0777,0.2906,0.4348,0.0474,0.0429
TPU,xla,N/A,47,False,NGCF,NGCF_BPR_r5,BPR,BPR,3.585853834771318e-05,15.6,0.0288,0.0348,0.0112,0.0258,0.0597,0.0748,0.028,0.0328,0.123,0.2375,0.0143,0.0126
TPU,xla,N/A,47,False,NGCF,NGCF_BPR_r6,BPR,BPR,2.3185045979718164e-05,10.17,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
TPU,xla,N/A,47,False,NGCF,NGCF_CE_r1,CE,CE,0.00016198605036141483,68.0,0.0935,0.0989,0.0406,0.077,0.1717,0.1883,0.0855,0.0805,0.3043,0.4316,0.0549,0.047
TPU,xla,N/A,47,False,NGCF,NGCF_CE_r2,CE,CE,7.042603828029349e-05,29.78,0.0511,0.0572,0.0232,0.0468,0.0948,0.1098,0.0507,0.0505,0.2057,0.3192,0.0266,0.0233
TPU,xla,N/A,47,False,NGCF,NGCF_CE_r3,CE,CE,9.503102950797388e-05,40.2,0.0724,0.0806,0.0322,0.0638,0.1304,0.1486,0.07,0.0706,0.263,0.404,0.0407,0.0353
