hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_BPR_r6,BPR,BPR,2.7968741896052937e-05,3.59,0.1307,0.1325,0.0658,0.104,0.2296,0.2476,0.1175,0.1005,0.3955,0.527,0.0797,0.0667
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_CE_r1,CE,CE,7.267441864261428e-05,7.42,0.2389,0.2376,0.1266,0.2006,0.3899,0.4082,0.2023,0.1625,0.5832,0.7147,0.1629,0.1383
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_CE_r2,CE,CE,4.173731298430195e-05,4.41,0.1447,0.1486,0.0751,0.1252,0.26,0.2794,0.1281,0.1093,0.438,0.579,0.0881,0.0746
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_CE_r3,CE,CE,4.450426857491217e-05,5.0,0.2175,0.2158,0.1102,0.1749,0.3672,0.385,0.1826,0.1496,0.5345,0.666,0.1465,0.1225
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_CE_r4,CE,CE,5.0254672223909645e-05,5.17,0.2298,0.2293,0.1225,0.1937,0.3776,0.3945,0.196,0.1582,0.5832,0.7094,0.1545,0.1315
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_CE_r5,CE,CE,3.036281933351071e-05,3.78,0.1305,0.1357,0.0694,0.1186,0.2303,0.2498,0.1192,0.1029,0.4125,0.561,0.0773,0.0658
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_CE_r6,CE,CE,3.3462686039491145e-05,4.14,0.1307,0.1325,0.0658,0.104,0.2296,0.2476,0.1175,0.1005,0.3955,0.527,0.0797,0.0667
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_MSE_r1,MSE,MSE,6.599279071198549e-05,6.55,0.2389,0.2376,0.1266,0.2006,0.3899,0.4082,0.2023,0.1625,0.5832,0.7147,0.1629,0.1383
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_MSE_r2,MSE,MSE,4.973704837297959e-05,5.47,0.1447,0.1486,0.0751,0.1252,0.26,0.2794,0.1281,0.1093,0.438,0.579,0.0881,0.0746
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_MSE_r3,MSE,MSE,3.6005404541220176e-05,3.94,0.2175,0.2158,0.1102,0.1749,0.3672,0.385,0.1826,0.1496,0.5345,0.666,0.1465,0.1225
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_MSE_r4,MSE,MSE,5.48765745402431e-05,5.92,0.2298,0.2293,0.1225,0.1937,0.3776,0.3945,0.196,0.1582,0.5832,0.7094,0.1545,0.1315
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_MSE_r5,MSE,MSE,3.0475745592722076e-05,4.32,0.1305,0.1357,0.0694,0.1186,0.2303,0.2498,0.1192,0.1029,0.4125,0.561,0.0773,0.0658
