hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_CE_r5,CE,CE,3.982279273604438e-05,3.45,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_CE_r6,CE,CE,3.6023739540780506e-05,2.87,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_MSE_r1,MSE,MSE,0.00010012505790513352,6.72,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_MSE_r2,MSE,MSE,6.241244382224264e-05,4.84,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_MSE_r3,MSE,MSE,6.277245625558713e-05,4.79,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_MSE_r4,MSE,MSE,6.945799948700588e-05,4.83,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_MSE_r5,MSE,MSE,4.032852961154477e-05,3.11,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,LightGCN,LightGCN_MSE_r6,MSE,MSE,3.524123505857983e-05,3.19,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NGCF,NGCF_BPR_r1,BPR,BPR,0.0001141561408277217,7.46,0.093,0.0985,0.0465,0.0808,0.1614,0.1803,0.0893,0.0821,0.3128,0.4602,0.0534,0.0453
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NGCF,NGCF_BPR_r2,BPR,BPR,6.61903355958216e-05,4.97,0.0531,0.059,0.0251,0.0475,0.0976,0.1144,0.0513,0.0509,0.1983,0.3245,0.0286,0.0246
