hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
CPU,cpu,,12,False,NGCF,NGCF_BPR_r5,BPR,BPR,5.633791107443639e-05,12.69,0.0288,0.0348,0.0112,0.026,0.0598,0.0748,0.028,0.0328,0.123,0.2365,0.0143,0.0126
CPU,cpu,,12,False,NGCF,NGCF_BPR_r6,BPR,BPR,3.935631368967937e-05,8.62,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
CPU,cpu,,12,False,NGCF,NGCF_CE_r1,CE,CE,0.0002319941835811,47.31,0.0922,0.0996,0.0395,0.0788,0.1696,0.1882,0.0842,0.0817,0.298,0.4401,0.0543,0.047
CPU,cpu,,12,False,NGCF,NGCF_CE_r2,CE,CE,0.0001067642702784,21.84,0.0511,0.0573,0.0236,0.0468,0.0951,0.1107,0.0501,0.0504,0.2025,0.3203,0.0268,0.0234
CPU,cpu,,12,False,NGCF,NGCF_CE_r3,CE,CE,0.0001412916313774,28.58,0.0725,0.0818,0.032,0.0646,0.1322,0.1513,0.0694,0.0718,0.2619,0.4072,0.041,0.0358
CPU,cpu,,12,False,NGCF,NGCF_CE_r4,CE,CE,0.0001448882489085,30.22,0.0837,0.0914,0.0426,0.0748,0.147,0.1656,0.0795,0.0768,0.2884,0.4263,0.0475,0.0423
CPU,cpu,,12,False,NGCF,NGCF_CE_r5,CE,CE,5.511314828092326e-05,12.94,0.0288,0.0348,0.0112,0.026,0.0598,0.0748,0.028,0.0328,0.123,0.2365,0.0143,0.0126
CPU,cpu,,12,False,NGCF,NGCF_CE_r6,CE,CE,4.191734800474996e-05,9.13,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
CPU,cpu,,12,False,NGCF,NGCF_MSE_r1,MSE,MSE,0.0002590928203978,52.75,0.0922,0.0996,0.0395,0.0788,0.1696,0.1882,0.0842,0.0817,0.298,0.4401,0.0543,0.047
CPU,cpu,,12,False,NGCF,NGCF_MSE_r2,MSE,MSE,0.0001250680628303,27.07,0.0511,0.0573,0.0236,0.0468,0.0951,0.1107,0.0501,0.0504,0.2025,0.3203,0.0268,0.0234
CPU,cpu,,12,False,NGCF,NGCF_MSE_r3,MSE,MSE,0.0001375473559494,28.69,0.0725,0.0818,0.032,0.0646,0.1322,0.1513,0.0694,0.0718,0.2619,0.4072,0.041,0.0358
CPU,cpu,,12,False,NGCF,NGCF_MSE_r4,MSE,MSE,0.0001408917136062,28.55,0.0837,0.0914,0.0426,0.0748,0.147,0.1656,0.0795,0.0768,0.2884,0.4263,0.0475,0.0423
CPU,cpu,,12,False,NGCF,NGCF_MSE_r5,MSE,MSE,5.408820451361675e-05,12.04,0.0288,0.0348,0.0112,0.026,0.0598,0.0748,0.028,0.0328,0.123,0.2365,0.0143,0.0126
CPU,cpu,,12,False,NGCF,NGCF_MSE_r6,MSE,MSE,3.665392675575562e-05,8.73,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
CPU,cpu,,12,False,NeuMF,NeuMF_BPR_r1,BPR,BPR,0.0001526676173644,32.03,0.2402,0.2378,0.1291,0.2003,0.3931,0.4103,0.203,0.1622,0.5875,0.7126,0.1638,0.1381
CPU,cpu,,12,False,NeuMF,NeuMF_BPR_r2,BPR,BPR,0.0001140421282637,23.41,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
CPU,cpu,,12,False,NeuMF,NeuMF_BPR_r3,BPR,BPR,8.245362259131438e-05,17.13,0.2185,0.2158,0.1116,0.1735,0.3675,0.3857,0.1835,0.1494,0.5334,0.667,0.1475,0.123
CPU,cpu,,12,False,NeuMF,NeuMF_BPR_r4,BPR,BPR,0.0001206672484979,24.98,0.2301,0.2284,0.1234,0.1925,0.3772,0.3947,0.1964,0.158,0.5779,0.7084,0.1547,0.131
CPU,cpu,,12,False,NeuMF,NeuMF_BPR_r5,BPR,BPR,7.999304015184312e-05,17.13,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
CPU,cpu,,12,False,NeuMF,NeuMF_BPR_r6,BPR,BPR,8.052499791455407e-05,16.72,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
CPU,cpu,,12,False,NeuMF,NeuMF_CE_r1,CE,CE,0.0001463469699736,30.22,0.2402,0.2378,0.1291,0.2003,0.3931,0.4103,0.203,0.1622,0.5875,0.7126,0.1638,0.1381
CPU,cpu,,12,False,NeuMF,NeuMF_CE_r2,CE,CE,0.00011120450359,22.77,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
CPU,cpu,,12,False,NeuMF,NeuMF_CE_r3,CE,CE,8.394377725305873e-05,17.43,0.2185,0.2158,0.1116,0.1735,0.3675,0.3857,0.1835,0.1494,0.5334,0.667,0.1475,0.123
CPU,cpu,,12,False,NeuMF,NeuMF_CE_r4,CE,CE,0.0001229395125678,25.55,0.2301,0.2284,0.1234,0.1925,0.3772,0.3947,0.1964,0.158,0.5779,0.7084,0.1547,0.131
CPU,cpu,,12,False,NeuMF,NeuMF_CE_r5,CE,CE,8.00990878625657e-05,16.98,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
CPU,cpu,,12,False,NeuMF,NeuMF_CE_r6,CE,CE,7.669439118878476e-05,15.87,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
CPU,cpu,,12,False,NeuMF,NeuMF_MSE_r1,MSE,MSE,0.0001443065699625,30.45,0.2402,0.2378,0.1291,0.2003,0.3931,0.4103,0.203,0.1622,0.5875,0.7126,0.1638,0.1381
CPU,cpu,,12,False,NeuMF,NeuMF_MSE_r2,MSE,MSE,0.0001120840201366,22.86,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
CPU,cpu,,12,False,NeuMF,NeuMF_MSE_r3,MSE,MSE,8.370168424852912e-05,17.78,0.2185,0.2158,0.1116,0.1735,0.3675,0.3857,0.1835,0.1494,0.5334,0.667,0.1475,0.123
CPU,cpu,,12,False,NeuMF,NeuMF_MSE_r4,MSE,MSE,0.0001192930875396,24.67,0.2301,0.2284,0.1234,0.1925,0.3772,0.3947,0.1964,0.158,0.5779,0.7084,0.1547,0.131
CPU,cpu,,12,False,NeuMF,NeuMF_MSE_r5,MSE,MSE,8.087253031970468e-05,17.35,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
CPU,cpu,,12,False,NeuMF,NeuMF_MSE_r6,MSE,MSE,7.750408876729233e-05,16.17,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
CPU,cpu,,12,False,Pop,Pop_s2024_r1,,,3.4661385980410347e-06,1.48,0.0546,0.0577,0.0227,0.0414,0.109,0.1234,0.0488,0.0469,0.2004,0.3054,0.0302,0.0248
CPU,cpu,,12,False,Pop,Pop_s2024_r2,,,4.768082918732539e-06,2.29,0.0973,0.1055,0.06,0.099,0.1728,0.1893,0.0891,0.0778,0.3404,0.4592,0.0547,0.0501
CPU,cpu,,12,False,Pop,Pop_s2024_r3,,,5.174143060446508e-06,2.41,0.1189,0.1262,0.0732,0.1147,0.2088,0.2274,0.1067,0.092,0.4019,0.5408,0.0687,0.0615
CPU,cpu,,12,False,Pop,Pop_s2024_r4,,,7.71458805440846e-06,2.96,0.1213,0.1277,0.0701,0.1118,0.2241,0.2444,0.1071,0.094,0.3966,0.5419,0.07,0.0612
CPU,cpu,,12,False,Pop,Pop_s2024_r5,,,7.042405123953089e-06,2.36,0.1273,0.131,0.0727,0.1169,0.2347,0.2536,0.1124,0.0941,0.4072,0.5472,0.0741,0.0631
CPU,cpu,,12,False,Pop,Pop_s2024_r6,,,1.0385400186431967e-05,3.46,0.129,0.1322,0.0737,0.116,0.2361,0.2557,0.113,0.0946,0.404,0.544,0.0761,0.0644
CPU,cpu,,12,False,Pop,Pop_s2025_r1,,,3.680589359641548e-06,2.12,0.0452,0.049,0.0197,0.0397,0.0869,0.1014,0.0467,0.0445,0.1962,0.3118,0.0225,0.0184
CPU,cpu,,12,False,Pop,Pop_s2025_r2,,,3.845568712016216e-06,1.56,0.1124,0.1152,0.0604,0.1046,0.1953,0.2146,0.1063,0.088,0.3754,0.5228,0.0653,0.0536
CPU,cpu,,12,False,Pop,Pop_s2025_r3,,,6.952943136443271e-06,3.34,0.1192,0.1248,0.0688,0.1147,0.2123,0.2344,0.1092,0.0935,0.3966,0.5589,0.0686,0.0577
CPU,cpu,,12,False,Pop,Pop_s2025_r4,,,5.281405225197059e-06,1.9,0.1282,0.1309,0.0729,0.1143,0.228,0.2478,0.1145,0.0961,0.4125,0.5578,0.0756,0.0633
CPU,cpu,,12,False,Pop,Pop_s2025_r5,,,7.91897562829199e-06,2.4,0.1268,0.1311,0.0739,0.1151,0.2258,0.2466,0.1126,0.0966,0.4072,0.5599,0.0748,0.0634
CPU,cpu,,12,False,Pop,Pop_s2025_r6,,,1.1405124072263094e-05,3.54,0.1265,0.1301,0.0729,0.114,0.2255,0.246,0.1126,0.0953,0.4072,0.5567,0.0745,0.0629
CPU,cpu,,12,False,Pop,Pop_s2026_r1,,,3.989907344950207e-06,2.01,0.0438,0.0494,0.0237,0.0436,0.0779,0.0943,0.0462,0.0449,0.193,0.3171,0.0212,0.0184
CPU,cpu,,12,False,Pop,Pop_s2026_r2,,,6.054364640401019e-06,2.57,0.1164,0.1265,0.0611,0.1153,0.2109,0.2325,0.1063,0.097,0.3902,0.5536,0.0677,0.059
CPU,cpu,,12,False,Pop,Pop_s2026_r3,,,4.843474149879988e-06,1.98,0.1377,0.1386,0.0755,0.1197,0.2508,0.2686,0.1198,0.0993,0.4263,0.5589,0.0821,0.0679
CPU,cpu,,12,False,Pop,Pop_s2026_r4,,,5.076356602722035e-06,2.24,0.1364,0.1422,0.0781,0.1247,0.249,0.2694,0.1179,0.1027,0.421,0.5695,0.0812,0.0699
CPU,cpu,,12,False,Pop,Pop_s2026_r5,,,6.802891488192804e-06,2.73,0.139,0.143,0.0784,0.1247,0.2562,0.2759,0.1194,0.102,0.4263,0.5737,0.0831,0.0704
CPU,cpu,,12,False,Pop,Pop_s2026_r6,,,1.069657591474998e-05,2.89,0.1397,0.1445,0.0809,0.1265,0.2548,0.2754,0.1194,0.1029,0.4263,0.5769,0.0837,0.0717
CPU,cpu,,12,False,Random,Random_s2024_r1,,,3.876903970688869e-06,2.67,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,,12,False,Random,Random_s2024_r2,,,4.129690391590434e-06,1.64,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,,12,False,Random,Random_s2024_r3,,,4.3041868207140245e-06,2.34,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,,12,False,Random,Random_s2024_r4,,,5.632432838060668e-06,2.08,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,,12,False,Random,Random_s2024_r5,,,6.876571803882468e-06,2.29,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,,12,False,Random,Random_s2024_r6,,,1.3246752743818366e-05,4.55,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,,12,False,Random,Random_s2025_r1,,,3.732995860915636e-06,2.05,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,,12,False,Random,Random_s2025_r2,,,4.026696265851756e-06,1.61,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,,12,False,Random,Random_s2025_r3,,,5.089364727026698e-06,2.01,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,,12,False,Random,Random_s2025_r4,,,5.343570095973266e-06,2.35,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,,12,False,Random,Random_s2025_r5,,,1.0005974588630598e-05,3.93,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,,12,False,Random,Random_s2025_r6,,,1.0147621302038122e-05,2.86,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,,12,False,Random,Random_s2026_r1,,,4.001918782990462e-06,2.33,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,,12,False,Random,Random_s2026_r2,,,4.028561664192494e-06,1.62,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,,12,False,Random,Random_s2026_r3,,,4.819261371377341e-06,2.56,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,,12,False,Random,Random_s2026_r4,,,7.93065837753627e-06,2.95,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,,12,False,Random,Random_s2026_r5,,,6.689607537352814e-06,2.25,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,,12,False,Random,Random_s2026_r6,,,9.805608668118611e-06,3.5,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_BPR_r1,BPR,BPR,4.9818920621721736e-05,12.3,0.1635,0.1606,0.0852,0.1292,0.2926,0.3087,0.1406,0.1144,0.4592,0.5822,0.1025,0.0842
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_BPR_r2,BPR,BPR,2.6422062048848754e-05,3.02,0.0522,0.0504,0.0181,0.0314,0.1038,0.1139,0.0498,0.0439,0.1888,0.2662,0.0285,0.0211
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_BPR_r3,BPR,BPR,2.1096790448195223e-05,2.96,0.1412,0.1407,0.0584,0.107,0.2496,0.2688,0.1262,0.1085,0.386,0.5292,0.0907,0.0726
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_BPR_r4,BPR,BPR,2.9969958774633173e-05,3.32,0.1564,0.149,0.0633,0.1008,0.2765,0.2911,0.1364,0.1127,0.4019,0.5101,0.1028,0.0807
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_BPR_r5,BPR,BPR,1.928922984237855e-05,2.76,0.0964,0.0961,0.0346,0.065,0.181,0.1958,0.0899,0.0814,0.3022,0.4157,0.0572,0.045
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_BPR_r6,BPR,BPR,2.0183872326715565e-05,2.45,0.0147,0.0141,0.0068,0.0108,0.031,0.0358,0.0142,0.0112,0.0657,0.1029,0.007,0.0051
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_CE_r1,CE,CE,3.7534924052121337e-05,3.92,0.1635,0.1606,0.0852,0.1292,0.2926,0.3087,0.1406,0.1144,0.4592,0.5822,0.1025,0.0842
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_CE_r2,CE,CE,2.609276430225381e-05,3.33,0.0522,0.0504,0.0181,0.0314,0.1038,0.1139,0.0498,0.0439,0.1888,0.2662,0.0285,0.0211
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_CE_r3,CE,CE,2.1039651670305412e-05,2.89,0.1412,0.1407,0.0584,0.107,0.2496,0.2688,0.1262,0.1085,0.386,0.5292,0.0907,0.0726
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_CE_r4,CE,CE,2.960258807241959e-05,3.23,0.1564,0.149,0.0633,0.1008,0.2765,0.2911,0.1364,0.1127,0.4019,0.5101,0.1028,0.0807
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_CE_r5,CE,CE,1.9222287629201987e-05,2.41,0.0964,0.0961,0.0346,0.065,0.181,0.1958,0.0899,0.0814,0.3022,0.4157,0.0572,0.045
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_CE_r6,CE,CE,1.855938170938324e-05,2.72,0.0147,0.0141,0.0068,0.0108,0.031,0.0358,0.0142,0.0112,0.0657,0.1029,0.007,0.0051
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_MSE_r1,MSE,MSE,3.7591294302473125e-05,3.92,0.1635,0.1606,0.0852,0.1292,0.2926,0.3087,0.1406,0.1144,0.4592,0.5822,0.1025,0.0842
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_MSE_r2,MSE,MSE,2.166981528134711e-07,3.58,0.0522,0.0504,0.0181,0.0314,0.1038,0.1139,0.0498,0.0439,0.1888,0.2662,0.0285,0.0211
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_MSE_r3,MSE,MSE,2.1083553167867992e-05,2.91,0.1412,0.1407,0.0584,0.107,0.2496,0.2688,0.1262,0.1085,0.386,0.5292,0.0907,0.0726
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_MSE_r4,MSE,MSE,2.977984019495694e-05,3.3,0.1564,0.149,0.0633,0.1008,0.2765,0.2911,0.1364,0.1127,0.4019,0.5101,0.1028,0.0807
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_MSE_r5,MSE,MSE,1.928830364163589e-05,2.42,0.0964,0.0961,0.0346,0.065,0.181,0.1958,0.0899,0.0814,0.3022,0.4157,0.0572,0.045
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,BPR,BPR_MSE_r6,MSE,MSE,1.816215066075607e-05,2.62,0.0147,0.0141,0.0068,0.0108,0.031,0.0358,0.0142,0.0112,0.0657,0.1029,0.007,0.0051
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2024_r1,,,9.659863241839128e-05,9.0,0.0386,0.0425,0.0145,0.0314,0.0744,0.0884,0.0375,0.0381,0.1432,0.2513,0.0209,0.0173
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2024_r2,,,6.838160312783432e-05,6.38,0.0285,0.0293,0.0095,0.0188,0.0614,0.0709,0.0267,0.0258,0.1135,0.1856,0.015,0.0113
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2024_r3,,,5.425115730318654e-05,5.26,0.0503,0.0511,0.0192,0.0374,0.0972,0.111,0.0473,0.0433,0.1771,0.281,0.0282,0.0213
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2024_r4,,,7.60325743211949e-05,7.27,0.047,0.0499,0.018,0.0366,0.089,0.1042,0.0462,0.0438,0.1697,0.2789,0.0261,0.0211
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2024_r5,,,5.0591942386880944e-05,5.25,0.0474,0.0503,0.0176,0.0369,0.0946,0.1074,0.0435,0.0427,0.1654,0.2641,0.027,0.0215
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2024_r6,,,4.880995402015376e-05,4.79,0.0169,0.0193,0.0072,0.0147,0.037,0.0458,0.0161,0.0172,0.0785,0.1463,0.0082,0.0067
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2025_r1,,,9.5424410435143e-05,8.53,0.0457,0.0441,0.0185,0.0308,0.0892,0.1001,0.0445,0.0376,0.1771,0.2598,0.0243,0.0181
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2025_r2,,,6.947216168741561e-05,6.73,0.0351,0.0366,0.0135,0.0267,0.0735,0.0856,0.0331,0.032,0.14,0.2365,0.0183,0.014
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2025_r3,,,5.453450114160706e-05,5.55,0.0415,0.0435,0.0162,0.0311,0.0788,0.0929,0.0405,0.0386,0.1516,0.2577,0.0228,0.0177
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2025_r4,,,7.526341740740526e-05,6.86,0.0421,0.0457,0.0155,0.034,0.0762,0.0903,0.0435,0.0425,0.1633,0.2672,0.0232,0.0189
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2025_r5,,,5.123489524405678e-05,4.97,0.0415,0.0393,0.0151,0.0263,0.0852,0.0938,0.0384,0.0323,0.1548,0.2216,0.023,0.0167
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2025_r6,,,4.9513463649790685e-05,5.16,0.0231,0.0257,0.0082,0.0181,0.0535,0.0658,0.0199,0.0226,0.0944,0.1888,0.0121,0.0093
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2026_r1,,,9.761646375437957e-05,8.92,0.0442,0.0469,0.0192,0.038,0.0833,0.0978,0.0441,0.0409,0.1771,0.2853,0.0234,0.0185
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2026_r2,,,6.94177399899572e-05,6.37,0.033,0.0357,0.0138,0.0278,0.0632,0.0749,0.0335,0.0318,0.1389,0.2259,0.0166,0.0136
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2026_r3,,,5.671693003562431e-05,5.67,0.0643,0.0609,0.0255,0.0425,0.1231,0.1341,0.0596,0.0485,0.2206,0.3043,0.0362,0.0269
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2026_r4,,,7.61608018939782e-05,6.87,0.0529,0.0533,0.0198,0.0382,0.1046,0.1189,0.0484,0.044,0.1824,0.2906,0.0299,0.0227
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2026_r5,,,5.156847578932902e-05,5.35,0.0522,0.0509,0.0215,0.038,0.1012,0.1121,0.0496,0.0413,0.1941,0.2757,0.0287,0.0216
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,FM,FM_s2026_r6,,,4.85748093731502e-05,4.76,0.0115,0.0135,0.0055,0.0114,0.0201,0.0275,0.0138,0.0138,0.0626,0.1177,0.0048,0.0041
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2024_r1,,,2.5709695021644496e-05,3.48,0.2556,0.2594,0.1456,0.2316,0.4017,0.4195,0.2221,0.1797,0.6246,0.7508,0.1747,0.152
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2024_r2,,,3.179277346449362e-05,3.65,0.276,0.272,0.1489,0.2332,0.4365,0.4553,0.2363,0.1854,0.632,0.7699,0.193,0.161
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2024_r3,,,3.751294208564036e-05,4.24,0.2829,0.2787,0.1564,0.2395,0.4559,0.471,0.2382,0.186,0.6564,0.7699,0.1966,0.1663
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2024_r4,,,2.5865288174607763e-05,3.55,0.2635,0.2675,0.1466,0.2351,0.4171,0.4354,0.2263,0.185,0.6235,0.7603,0.1822,0.1576
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2024_r5,,,3.353743627381528e-05,3.87,0.2755,0.2755,0.1512,0.2399,0.4354,0.4529,0.2373,0.19,0.6426,0.772,0.1904,0.1631
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2024_r6,,,3.91738096681414e-05,4.7,0.284,0.2802,0.1588,0.2372,0.4619,0.4759,0.2339,0.1849,0.6649,0.7688,0.1974,0.1683
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2025_r1,,,2.5633693935589008e-05,3.12,0.261,0.2618,0.1458,0.2269,0.428,0.4454,0.2214,0.1786,0.6373,0.7625,0.1755,0.1512
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2025_r2,,,3.1026256703287544e-05,3.99,0.2744,0.2733,0.1447,0.233,0.4397,0.4579,0.2324,0.1861,0.6352,0.7699,0.1913,0.1625
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2025_r3,,,3.733361441600928e-05,4.51,0.2763,0.2755,0.1484,0.2369,0.4412,0.4597,0.2331,0.1849,0.6267,0.7625,0.1935,0.1651
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2025_r4,,,2.5892075980733893e-05,3.2,0.2655,0.2693,0.1408,0.2342,0.432,0.4544,0.2246,0.1857,0.6204,0.7815,0.1836,0.1569
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2025_r5,,,3.3854538168249884e-05,3.88,0.2749,0.2737,0.1517,0.2358,0.4376,0.4552,0.2346,0.1866,0.6458,0.7773,0.19,0.162
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2025_r6,,,3.830557049120525e-05,4.67,0.2868,0.2816,0.1643,0.2409,0.4488,0.4655,0.2418,0.1869,0.6532,0.7709,0.2011,0.1707
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2026_r1,,,2.5711847614845623e-05,3.46,0.2653,0.2675,0.1432,0.231,0.4258,0.4439,0.2267,0.1863,0.6352,0.7688,0.1807,0.1553
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2026_r2,,,3.1888980951869725e-05,3.71,0.2793,0.2748,0.1467,0.2334,0.4429,0.4603,0.2384,0.1876,0.6437,0.772,0.1941,0.1626
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2026_r3,,,3.740970477494333e-05,4.6,0.2833,0.2807,0.153,0.2388,0.4521,0.4699,0.2373,0.1891,0.6458,0.7826,0.1983,0.1671
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2026_r4,,,2.5698081249243275e-05,3.14,0.2756,0.2735,0.1492,0.2339,0.4372,0.4533,0.2346,0.1881,0.6501,0.772,0.1893,0.161
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,ItemKNN,ItemKNN_s2026_r5,,,3.4023959859754026e-05,4.22,0.282,0.2787,0.146,0.2337,0.4493,0.4673,0.238,0.1897,0.6405,0.7709,0.1984,0.1662
